  261,As 8s 8h
  262,As 8h 8d
  263,As 8s 7s
  264,As 8s 7h
  265,As 8h 7s
  266,As 8h 7h
  267,As 8h 7d
  268,As 8s 6s
  269,As 8s 6h
  270,As 8h 6s
  271,As 8h 6h
  272,As 8h 6d
  273,As 8s 5s
  274,As 8s 5h
  275,As 8h 5s
  276,As 8h 5h
  277,As 8h 5d
  278,As 8s 4s
  279,As 8s 4h
  280,As 8h 4s
  281,As 8h 4h
  282,As 8h 4d
  283,As 8s 3s
  284,As 8s 3h
  285,As 8h 3s
  286,As 8h 3h
  287,As 8h 3d
  288,As 8s 2s
  289,As 8s 2h
  290,As 8h 2s
  291,As 8h 2h
  292,As 8h 2d
  293,As 7s 7h
  294,As 7h 7d
  295,As 7s 6s
  296,As 7s 6h
  297,As 7h 6s
  298,As 7h 6h
  299,As 7h 6d
  300,As 7s 5s
  301,As 7s 5h
  302,As 7h 5s
  303,As 7h 5h
  304,As 7h 5d
  305,As 7s 4s
  306,As 7s 4h
  307,As 7h 4s
  308,As 7h 4h
  309,As 7h 4d
  310,As 7s 3s
  311,As 7s 3h
  312,As 7h 3s
  313,As 7h 3h
  314,As 7h 3d
  315,As 7s 2s
  316,As 7s 2h
  317,As 7h 2s
  318,As 7h 2h
  319,As 7h 2d
  320,As 6s 6h
  321,As 6h 6d
  322,As 6s 5s
  323,As 6s 5h
  324,As 6h 5s
  325,As 6h 5h
  326,As 6h 5d
  327,As 6s 4s
  328,As 6s 4h
  329,As 6h 4s
  330,As 6h 4h
  331,As 6h 4d
  332,As 6s 3s
  333,As 6s 3h
  334,As 6h 3s
  335,As 6h 3h
  336,As 6h 3d
  337,As 6s 2s
  338,As 6s 2h
  339,As 6h 2s
  340,As 6h 2h
  341,As 6h 2d
  342,As 5s 5h
  343,As 5h 5d
  344,As 5s 4s
  345,As 5s 4h
  346,As 5h 4s
  347,As 5h 4h
  348,As 5h 4d
  349,As 5s 3s
  350,As 5s 3h
  351,As 5h 3s
  352,As 5h 3h
  353,As 5h 3d
  354,As 5s 2s
  355,As 5s 2h
  356,As 5h 2s
  357,As 5h 2h
  358,As 5h 2d
  359,As 4s 4h
  360,As 4h 4d
  361,As 4s 3s
  362,As 4s 3h
  363,As 4h 3s
  364,As 4h 3h
  365,As 4h 3d
  366,As 4s 2s
  367,As 4s 2h
  368,As 4h 2s
  369,As 4h 2h
  370,As 4h 2d
  371,As 3s 3h
  372,As 3h 3d
  373,As 3s 2s
  374,As 3s 2h
  375,As 3h 2s
  376,As 3h 2h
  377,As 3h 2d
  378,As 2s 2h
  379,As 2h 2d
  380,Ks Kh Kd
  381,Ks Kh Qs
  382,Ks Kh Qd
  383,Ks Kh Js
  384,Ks Kh Jd
  385,Ks Kh Ts
  386,Ks Kh Td
  387,Ks Kh 9s
  388,Ks Kh 9d
  389,Ks Kh 8s
  390,Ks Kh 8d
  391,Ks Kh 7s
  392,Ks Kh 7d
  393,Ks Kh 6s
  394,Ks Kh 6d
  395,Ks Kh 5s
  396,Ks Kh 5d
  397,Ks Kh 4s
  398,Ks Kh 4d
  399,Ks Kh 3s
  400,Ks Kh 3d
  401,Ks Kh 2s
  402,Ks Kh 2d
  403,Ks Qs Qh
  404,Ks Qh Qd
  405,Ks Qs Js
  406,Ks Qs Jh
  407,Ks Qh Js
  408,Ks Qh Jh
  409,Ks Qh Jd
  410,Ks Qs Ts
  411,Ks Qs Th
  412,Ks Qh Ts
  413,Ks Qh Th
  414,Ks Qh Td
  415,Ks Qs 9s
  416,Ks Qs 9h
  417,Ks Qh 9s
  418,Ks Qh 9h
  419,Ks Qh 9d
  420,Ks Qs 8s
  421,Ks Qs 8h
  422,Ks Qh 8s
  423,Ks Qh 8h
  424,Ks Qh 8d
  425,Ks Qs 7s
  426,Ks Qs 7h
  427,Ks Qh 7s
  428,Ks Qh 7h
  429,Ks Qh 7d
  430,Ks Qs 6s
  431,Ks Qs 6h
  432,Ks Qh 6s
  433,Ks Qh 6h
  434,Ks Qh 6d
  435,Ks Qs 5s
  436,Ks Qs 5h
  437,Ks Qh 5s
  438,Ks Qh 5h
  439,Ks Qh 5d
  440,Ks Qs 4s
  441,Ks Qs 4h
  442,Ks Qh 4s
  443,Ks Qh 4h
  444,Ks Qh 4d
  445,Ks Qs 3s
  446,Ks Qs 3h
  447,Ks Qh 3s
  448,Ks Qh 3h
  449,Ks Qh 3d
  450,Ks Qs 2s
  451,Ks Qs 2h
  452,Ks Qh 2s
  453,Ks Qh 2h
  454,Ks Qh 2d
  455,Ks Js Jh
  456,Ks Jh Jd
  457,Ks Js Ts
  458,Ks Js Th
  459,Ks Jh Ts
  460,Ks Jh Th
  461,Ks Jh Td
  462,Ks Js 9s
  463,Ks Js 9h
  464,Ks Jh 9s
  465,Ks Jh 9h
  466,Ks Jh 9d
  467,Ks Js 8s
  468,Ks Js 8h
  469,Ks Jh 8s
  470,Ks Jh 8h
  471,Ks Jh 8d
  472,Ks Js 7s
  473,Ks Js 7h
  474,Ks Jh 7s
  475,Ks Jh 7h
  476,Ks Jh 7d
  477,Ks Js 6s
  478,Ks Js 6h
  479,Ks Jh 6s
  480,Ks Jh 6h
  481,Ks Jh 6d
  482,Ks Js 5s
  483,Ks Js 5h
  484,Ks Jh 5s
  485,Ks Jh 5h
  486,Ks Jh 5d
  487,Ks Js 4s
  488,Ks Js 4h
  489,Ks Jh 4s
  490,Ks Jh 4h
  491,Ks Jh 4d
  492,Ks Js 3s
  493,Ks Js 3h
  494,Ks Jh 3s
  495,Ks Jh 3h
  496,Ks Jh 3d
  497,Ks Js 2s
  498,Ks Js 2h
  499,Ks Jh 2s
  500,Ks Jh 2h
  501,Ks Jh 2d
  502,Ks Ts Th
  503,Ks Th Td
  504,Ks Ts 9s
  505,Ks Ts 9h
  506,Ks Th 9s
  507,Ks Th 9h
  508,Ks Th 9d
  509,Ks Ts 8s
  510,Ks Ts 8h
  511,Ks Th 8s
  512,Ks Th 8h
  513,Ks Th 8d
  514,Ks Ts 7s
  515,Ks Ts 7h
  516,Ks Th 7s
  517,Ks Th 7h
  518,Ks Th 7d
  519,Ks Ts 6s
  520,Ks Ts 6h
  521,Ks Th 6s
  522,Ks Th 6h
  523,Ks Th 6d
  524,Ks Ts 5s
  525,Ks Ts 5h
  526,Ks Th 5s
  527,Ks Th 5h
  528,Ks Th 5d
  529,Ks Ts 4s
  530,Ks Ts 4h
  531,Ks Th 4s
  532,Ks Th 4h
  533,Ks Th 4d
  534,Ks Ts 3s
  535,Ks Ts 3h
  536,Ks Th 3s
  537,Ks Th 3h
  538,Ks Th 3d
  539,Ks Ts 2s
  540,Ks Ts 2h
  541,Ks Th 2s
  542,Ks Th 2h
  543,Ks Th 2d
  544,Ks 9s 9h
  545,Ks 9h 9d
  546,Ks 9s 8s
  547,Ks 9s 8h
  548,Ks 9h 8s
  549,Ks 9h 8h
  550,Ks 9h 8d
  551,Ks 9s 7s
  552,Ks 9s 7h
  553,Ks 9h 7s
  554,Ks 9h 7h
  555,Ks 9h 7d
  556,Ks 9s 6s
  557,Ks 9s 6h
  558,Ks 9h 6s
  559,Ks 9h 6h
  560,Ks 9h 6d
  561,Ks 9s 5s
  562,Ks 9s 5h
  563,Ks 9h 5s
  564,Ks 9h 5h
  565,Ks 9h 5d
  566,Ks 9s 4s
  567,Ks 9s 4h
  568,Ks 9h 4s
  569,Ks 9h 4h
  570,Ks 9h 4d
  571,Ks 9s 3s
  572,Ks 9s 3h
  573,Ks 9h 3s
  574,Ks 9h 3h
  575,Ks 9h 3d
  576,Ks 9s 2s
  577,Ks 9s 2h
  578,Ks 9h 2s
  579,Ks 9h 2h
  580,Ks 9h 2d
  581,Ks 8s 8h
  582,Ks 8h 8d
  583,Ks 8s 7s
  584,Ks 8s 7h
  585,Ks 8h 7s
  586,Ks 8h 7h
  587,Ks 8h 7d
  588,Ks 8s 6s
  589,Ks 8s 6h
  590,Ks 8h 6s
  591,Ks 8h 6h
  592,Ks 8h 6d
  593,Ks 8s 5s
  594,Ks 8s 5h
  595,Ks 8h 5s
  596,Ks 8h 5h
  597,Ks 8h 5d
  598,Ks 8s 4s
  599,Ks 8s 4h
  600,Ks 8h 4s
  601,Ks 8h 4h
  602,Ks 8h 4d
  603,Ks 8s 3s
  604,Ks 8s 3h
  605,Ks 8h 3s
  606,Ks 8h 3h
  607,Ks 8h 3d
  608,Ks 8s 2s
  609,Ks 8s 2h
  610,Ks 8h 2s
  611,Ks 8h 2h
  612,Ks 8h 2d
  613,Ks 7s 7h
  614,Ks 7h 7d
  615,Ks 7s 6s
  616,Ks 7s 6h
  617,Ks 7h 6s
  618,Ks 7h 6h
  619,Ks 7h 6d
  620,Ks 7s 5s
  621,Ks 7s 5h
  622,Ks 7h 5s
  623,Ks 7h 5h
  624,Ks 7h 5d
  625,Ks 7s 4s
  626,Ks 7s 4h
  627,Ks 7h 4s
  628,Ks 7h 4h
  629,Ks 7h 4d
  630,Ks 7s 3s
  631,Ks 7s 3h
  632,Ks 7h 3s
  633,Ks 7h 3h
  634,Ks 7h 3d
  635,Ks 7s 2s
  636,Ks 7s 2h
  637,Ks 7h 2s
  638,Ks 7h 2h
  639,Ks 7h 2d
  640,Ks 6s 6h
  641,Ks 6h 6d
  642,Ks 6s 5s
  643,Ks 6s 5h
  644,Ks 6h 5s
  645,Ks 6h 5h
  646,Ks 6h 5d
  647,Ks 6s 4s
  648,Ks 6s 4h
  649,Ks 6h 4s
  650,Ks 6h 4h
  651,Ks 6h 4d
  652,Ks 6s 3s
  653,Ks 6s 3h
  654,Ks 6h 3s
  655,Ks 6h 3h
  656,Ks 6h 3d
  657,Ks 6s 2s
  658,Ks 6s 2h
  659,Ks 6h 2s
  660,Ks 6h 2h
  661,Ks 6h 2d
  662,Ks 5s 5h
  663,Ks 5h 5d
  664,Ks 5s 4s
  665,Ks 5s 4h
  666,Ks 5h 4s
  667,Ks 5h 4h
  668,Ks 5h 4d
  669,Ks 5s 3s
  670,Ks 5s 3h
  671,Ks 5h 3s
  672,Ks 5h 3h
  673,Ks 5h 3d
  674,Ks 5s 2s
  675,Ks 5s 2h
  676,Ks 5h 2s
  677,Ks 5h 2h
  678,Ks 5h 2d
  679,Ks 4s 4h
  680,Ks 4h 4d
  681,Ks 4s 3s
  682,Ks 4s 3h
  683,Ks 4h 3s
  684,Ks 4h 3h
  685,Ks 4h 3d
  686,Ks 4s 2s
  687,Ks 4s 2h
  688,Ks 4h 2s
  689,Ks 4h 2h
  690,Ks 4h 2d
  691,Ks 3s 3h
  692,Ks 3h 3d
  693,Ks 3s 2s
  694,Ks 3s 2h
  695,Ks 3h 2s
  696,Ks 3h 2h
  697,Ks 3h 2d
  698,Ks 2s 2h
  699,Ks 2h 2d
  700,Qs Qh Qd
  701,Qs Qh Js
  702,Qs Qh Jd
  703,Qs Qh Ts
  704,Qs Qh Td
  705,Qs Qh 9s
  706,Qs Qh 9d
  707,Qs Qh 8s
  708,Qs Qh 8d
  709,Qs Qh 7s
  710,Qs Qh 7d
  711,Qs Qh 6s
  712,Qs Qh 6d
  713,Qs Qh 5s
  714,Qs Qh 5d
  715,Qs Qh 4s
  716,Qs Qh 4d
  717,Qs Qh 3s
  718,Qs Qh 3d
  719,Qs Qh 2s
  720,Qs Qh 2d
  721,Qs Js Jh
  722,Qs Jh Jd
  723,Qs Js Ts
  724,Qs Js Th
  725,Qs Jh Ts
  726,Qs Jh Th
  727,Qs Jh Td
  728,Qs Js 9s
  729,Qs Js 9h
  730,Qs Jh 9s
  731,Qs Jh 9h
  732,Qs Jh 9d
  733,Qs Js 8s
  734,Qs Js 8h
  735,Qs Jh 8s
  736,Qs Jh 8h
  737,Qs Jh 8d
  738,Qs Js 7s
  739,Qs Js 7h
  740,Qs Jh 7s
  741,Qs Jh 7h
  742,Qs Jh 7d
  743,Qs Js 6s
  744,Qs Js 6h
  745,Qs Jh 6s
  746,Qs Jh 6h
  747,Qs Jh 6d
  748,Qs Js 5s
  749,Qs Js 5h
  750,Qs Jh 5s
  751,Qs Jh 5h
  752,Qs Jh 5d
  753,Qs Js 4s
  754,Qs Js 4h
  755,Qs Jh 4s
  756,Qs Jh 4h
  757,Qs Jh 4d
  758,Qs Js 3s
  759,Qs Js 3h
  760,Qs Jh 3s
  761,Qs Jh 3h
  762,Qs Jh 3d
  763,Qs Js 2s
  764,Qs Js 2h
  765,Qs Jh 2s
  766,Qs Jh 2h
  767,Qs Jh 2d
  768,Qs Ts Th
  769,Qs Th Td
  770,Qs Ts 9s
  771,Qs Ts 9h
  772,Qs Th 9s
  773,Qs Th 9h
  774,Qs Th 9d
  775,Qs Ts 8s
  776,Qs Ts 8h
  777,Qs Th 8s
  778,Qs Th 8h
  779,Qs Th 8d
  780,Qs Ts 7s
  781,Qs Ts 7h
  782,Qs Th 7s
  783,Qs Th 7h
  784,Qs Th 7d
  785,Qs Ts 6s
  786,Qs Ts 6h
  787,Qs Th 6s
  788,Qs Th 6h
  789,Qs Th 6d
  790,Qs Ts 5s
  791,Qs Ts 5h
  792,Qs Th 5s
  793,Qs Th 5h
  794,Qs Th 5d
  795,Qs Ts 4s
  796,Qs Ts 4h
  797,Qs Th 4s
  798,Qs Th 4h
  799,Qs Th 4d
  800,Qs Ts 3s
  801,Qs Ts 3h
  802,Qs Th 3s
  803,Qs Th 3h
  804,Qs Th 3d
  805,Qs Ts 2s
  806,Qs Ts 2h
  807,Qs Th 2s
  808,Qs Th 2h
  809,Qs Th 2d
  810,Qs 9s 9h
  811,Qs 9h 9d
  812,Qs 9s 8s
  813,Qs 9s 8h
  814,Qs 9h 8s
  815,Qs 9h 8h
  816,Qs 9h 8d
  817,Qs 9s 7s
  818,Qs 9s 7h
  819,Qs 9h 7s
  820,Qs 9h 7h
  821,Qs 9h 7d
  822,Qs 9s 6s
  823,Qs 9s 6h
  824,Qs 9h 6s
  825,Qs 9h 6h
  826,Qs 9h 6d
  827,Qs 9s 5s
  828,Qs 9s 5h
  829,Qs 9h 5s
  830,Qs 9h 5h
  831,Qs 9h 5d
  832,Qs 9s 4s
  833,Qs 9s 4h
  834,Qs 9h 4s
  835,Qs 9h 4h
  836,Qs 9h 4d
  837,Qs 9s 3s
  838,Qs 9s 3h
  839,Qs 9h 3s
  840,Qs 9h 3h
  841,Qs 9h 3d
  842,Qs 9s 2s
  843,Qs 9s 2h
  844,Qs 9h 2s
  845,Qs 9h 2h
  846,Qs 9h 2d
  847,Qs 8s 8h
  848,Qs 8h 8d
  849,Qs 8s 7s
  850,Qs 8s 7h
  851,Qs 8h 7s
  852,Qs 8h 7h
  853,Qs 8h 7d
  854,Qs 8s 6s
  855,Qs 8s 6h
  856,Qs 8h 6s
  857,Qs 8h 6h
  858,Qs 8h 6d
  859,Qs 8s 5s
  860,Qs 8s 5h
  861,Qs 8h 5s
  862,Qs 8h 5h
  863,Qs 8h 5d
  864,Qs 8s 4s
  865,Qs 8s 4h
  866,Qs 8h 4s
  867,Qs 8h 4h
  868,Qs 8h 4d
  869,Qs 8s 3s
  870,Qs 8s 3h
  871,Qs 8h 3s
  872,Qs 8h 3h
  873,Qs 8h 3d
  874,Qs 8s 2s
  875,Qs 8s 2h
  876,Qs 8h 2s
  877,Qs 8h 2h
  878,Qs 8h 2d
  879,Qs 7s 7h
  880,Qs 7h 7d
  881,Qs 7s 6s
  882,Qs 7s 6h
  883,Qs 7h 6s
  884,Qs 7h 6h
  885,Qs 7h 6d
  886,Qs 7s 5s
  887,Qs 7s 5h
  888,Qs 7h 5s
  889,Qs 7h 5h
  890,Qs 7h 5d
  891,Qs 7s 4s
  892,Qs 7s 4h
  893,Qs 7h 4s
  894,Qs 7h 4h
  895,Qs 7h 4d
  896,Qs 7s 3s
  897,Qs 7s 3h
  898,Qs 7h 3s
  899,Qs 7h 3h
  900,Qs 7h 3d
  901,Qs 7s 2s
  902,Qs 7s 2h
  903,Qs 7h 2s
  904,Qs 7h 2h
  905,Qs 7h 2d
  906,Qs 6s 6h
  907,Qs 6h 6d
  908,Qs 6s 5s
  909,Qs 6s 5h
  910,Qs 6h 5s
  911,Qs 6h 5h
  912,Qs 6h 5d
  913,Qs 6s 4s
  914,Qs 6s 4h
  915,Qs 6h 4s
  916,Qs 6h 4h
  917,Qs 6h 4d
  918,Qs 6s 3s
  919,Qs 6s 3h
  920,Qs 6h 3s
  921,Qs 6h 3h
  922,Qs 6h 3d
  923,Qs 6s 2s
  924,Qs 6s 2h
  925,Qs 6h 2s
  926,Qs 6h 2h
  927,Qs 6h 2d
  928,Qs 5s 5h
  929,Qs 5h 5d
  930,Qs 5s 4s
  931,Qs 5s 4h
  932,Qs 5h 4s
  933,Qs 5h 4h
  934,Qs 5h 4d
  935,Qs 5s 3s
  936,Qs 5s 3h
  937,Qs 5h 3s
  938,Qs 5h 3h
  939,Qs 5h 3d
  940,Qs 5s 2s
  941,Qs 5s 2h
  942,Qs 5h 2s
  943,Qs 5h 2h
  944,Qs 5h 2d
  945,Qs 4s 4h
  946,Qs 4h 4d
  947,Qs 4s 3s
  948,Qs 4s 3h
  949,Qs 4h 3s
  950,Qs 4h 3h
  951,Qs 4h 3d
  952,Qs 4s 2s
  953,Qs 4s 2h
  954,Qs 4h 2s
  955,Qs 4h 2h
  956,Qs 4h 2d
  957,Qs 3s 3h
  958,Qs 3h 3d
  959,Qs 3s 2s
  960,Qs 3s 2h
  961,Qs 3h 2s
  962,Qs 3h 2h
  963,Qs 3h 2d
  964,Qs 2s 2h
  965,Qs 2h 2d
  966,Js Jh Jd
  967,Js Jh Ts
  968,Js Jh Td
  969,Js Jh 9s
  970,Js Jh 9d
  971,Js Jh 8s
  972,Js Jh 8d
  973,Js Jh 7s
  974,Js Jh 7d
  975,Js Jh 6s
  976,Js Jh 6d
  977,Js Jh 5s
  978,Js Jh 5d
  979,Js Jh 4s
  980,Js Jh 4d
  981,Js Jh 3s
  982,Js Jh 3d
  983,Js Jh 2s
  984,Js Jh 2d
  985,Js Ts Th
  986,Js Th Td
  987,Js Ts 9s
  988,Js Ts 9h
  989,Js Th 9s
  990,Js Th 9h
  991,Js Th 9d
  992,Js Ts 8s
  993,Js Ts 8h
  994,Js Th 8s
  995,Js Th 8h
  996,Js Th 8d
  997,Js Ts 7s
  998,Js Ts 7h
  999,Js Th 7s
 1000,Js Th 7h
 1001,Js Th 7d
 1002,Js Ts 6s
 1003,Js Ts 6h
 1004,Js Th 6s
 1005,Js Th 6h
 1006,Js Th 6d
 1007,Js Ts 5s
 1008,Js Ts 5h
 1009,Js Th 5s
 1010,Js Th 5h
 1011,Js Th 5d
 1012,Js Ts 4s
 1013,Js Ts 4h
 1014,Js Th 4s
 1015,Js Th 4h
 1016,Js Th 4d
 1017,Js Ts 3s
 1018,Js Ts 3h
 1019,Js Th 3s
 1020,Js Th 3h
 1021,Js Th 3d
 1022,Js Ts 2s
 1023,Js Ts 2h
 1024,Js Th 2s
 1025,Js Th 2h
 1026,Js Th 2d
 1027,Js 9s 9h
 1028,Js 9h 9d
 1029,Js 9s 8s
 1030,Js 9s 8h
 1031,Js 9h 8s
 1032,Js 9h 8h
 1033,Js 9h 8d
 1034,Js 9s 7s
 1035,Js 9s 7h
 1036,Js 9h 7s
 1037,Js 9h 7h
 1038,Js 9h 7d
 1039,Js 9s 6s
 1040,Js 9s 6h
 1041,Js 9h 6s
 1042,Js 9h 6h
 1043,Js 9h 6d
 1044,Js 9s 5s
 1045,Js 9s 5h
 1046,Js 9h 5s
 1047,Js 9h 5h
 1048,Js 9h 5d
 1049,Js 9s 4s
 1050,Js 9s 4h
 1051,Js 9h 4s
 1052,Js 9h 4h
 1053,Js 9h 4d
 1054,Js 9s 3s
 1055,Js 9s 3h
 1056,Js 9h 3s
 1057,Js 9h 3h
 1058,Js 9h 3d
 1059,Js 9s 2s
 1060,Js 9s 2h
 1061,Js 9h 2s
 1062,Js 9h 2h
 1063,Js 9h 2d
 1064,Js 8s 8h
 1065,Js 8h 8d
 1066,Js 8s 7s
 1067,Js 8s 7h
 1068,Js 8h 7s
 1069,Js 8h 7h
 1070,Js 8h 7d
 1071,Js 8s 6s
 1072,Js 8s 6h
 1073,Js 8h 6s
 1074,Js 8h 6h
 1075,Js 8h 6d
 1076,Js 8s 5s
 1077,Js 8s 5h
 1078,Js 8h 5s
 1079,Js 8h 5h
 1080,Js 8h 5d
 1081,Js 8s 4s
 1082,Js 8s 4h
 1083,Js 8h 4s
 1084,Js 8h 4h
 1085,Js 8h 4d
 1086,Js 8s 3s
 1087,Js 8s 3h
 1088,Js 8h 3s
 1089,Js 8h 3h
 1090,Js 8h 3d
 1091,Js 8s 2s
 1092,Js 8s 2h
 1093,Js 8h 2s
 1094,Js 8h 2h
 1095,Js 8h 2d
 1096,Js 7s 7h
 1097,Js 7h 7d
 1098,Js 7s 6s
 1099,Js 7s 6h
 1100,Js 7h 6s
 1101,Js 7h 6h
 1102,Js 7h 6d
 1103,Js 7s 5s
 1104,Js 7s 5h
 1105,Js 7h 5s
 1106,Js 7h 5h
 1107,Js 7h 5d
 1108,Js 7s 4s
 1109,Js 7s 4h
 1110,Js 7h 4s
 1111,Js 7h 4h
 1112,Js 7h 4d
 1113,Js 7s 3s
 1114,Js 7s 3h
 1115,Js 7h 3s
 1116,Js 7h 3h
 1117,Js 7h 3d
 1118,Js 7s 2s
 1119,Js 7s 2h
 1120,Js 7h 2s
 1121,Js 7h 2h
 1122,Js 7h 2d
 1123,Js 6s 6h
 1124,Js 6h 6d
 1125,Js 6s 5s
 1126,Js 6s 5h
 1127,Js 6h 5s
 1128,Js 6h 5h
 1129,Js 6h 5d
 1130,Js 6s 4s
 1131,Js 6s 4h
 1132,Js 6h 4s
 1133,Js 6h 4h
 1134,Js 6h 4d
 1135,Js 6s 3s
 1136,Js 6s 3h
 1137,Js 6h 3s
 1138,Js 6h 3h
 1139,Js 6h 3d
 1140,Js 6s 2s
 1141,Js 6s 2h
 1142,Js 6h 2s
 1143,Js 6h 2h
 1144,Js 6h 2d
 1145,Js 5s 5h
 1146,Js 5h 5d
 1147,Js 5s 4s
 1148,Js 5s 4h
 1149,Js 5h 4s
 1150,Js 5h 4h
 1151,Js 5h 4d
 1152,Js 5s 3s
